"Marital_status","Course","Daytime_evening_attendance","Previous_qualification","Previous_qualification_grade","Nacionality","Mother_s_occupation","Father_s_occupation","Admission_grade","Displaced","Educational_special_needs","Gender","Scholarship_holder","Age_at_enrollment","International","Unemployment_rate","Inflation_rate","GDP","Target","PAM_1500"
"1","9670","1",1,135,"1","4","4",140.3,"1","0","0","0",19,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9500","1",1,129,"1","9","5",120,"1","0","0","0",19,"0",10.8,1.4,1.74,"Graduate",1
"1","9147","1",1,139,"1",NA,"5",133.4,"0","0","0","0",18,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9500","1",1,137,"1","4",NA,126.7,"1","0","0","0",18,"0",15.5,2.8,-4.06,"Dropout",1
"1","9500","1",1,138,"1",NA,NA,129.3,"1","0","0","1",18,"0",12.4,0.5,1.79,"Graduate",1
"1","9500","1",1,136,"1","2","9",125.7,"1","0","0","0",20,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9773","1",1,143,"1","2","5",144.8,"0","0","0","0",19,"0",16.2,0.3,-0.92,"Enrolled",NA
"1","9254","1",1,133.1,"1","3","3",98.6,"0","0","0","0",21,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9853","1",1,136,"1","9","9",126.9,"1","0","0","1",19,"0",11.1,0.6,2.02,"Graduate",NA
"1","9238","1",1,139,"1","4","9",146.7,"1","0","0","1",20,"0",15.5,2.8,-4.06,"Graduate",1
"1","9500","1",1,125,"1","9","4",117,"0","0","0","1",21,"0",9.4,-0.8,-3.12,"Graduate",2
"1","9085","1",39,130,"1","9","6",130,"1","0","0","0",23,"0",11.1,0.6,2.02,"Dropout",NA
"1","9238","1",1,137,"1","5",NA,125.8,"0","0","0","1",18,"0",12.7,3.7,-1.7,"Dropout",NA
"2","9991","0",3,130,"1","1","10",160,"0","0","0","0",30,"0",12.7,3.7,-1.7,"Dropout",1
"1","9085","1",1,130,"1","4","1",134.2,"1","0","0","0",20,"0",9.4,-0.8,-3.12,"Dropout",NA
"2","9147","1",1,160,"1","9","9",96,"0","0","0","0",29,"0",10.8,1.4,1.74,"Dropout",NA
"1","9147","1",1,100,"1","5","5",101.8,"1","0","0","0",24,"0",10.8,1.4,1.74,"Enrolled",1
"1","9238","1",1,136,"1","4","3",125.2,"1","0","0","0",20,"0",7.6,2.6,0.32,"Graduate",NA
"1","8014","0",1,117,"1","9","9",100,"0","0","0","0",27,"0",13.9,-0.3,0.79,"Dropout",NA
"2","9147","1",3,140,"1","9","9",140,"0","0","0","0",23,"0",7.6,2.6,0.32,"Dropout",1
"1","9070","1",1,132,"1",NA,NA,120,"0","0","0","1",23,"0",11.1,0.6,2.02,"Graduate",NA
"1","9500","1",1,147,"1","4","4",134.3,"1","0","0","0",18,"0",12.7,3.7,-1.7,"Graduate",1
"1","9773","1",1,158,"1","9",NA,144.7,"1","0","0","1",19,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9500","1",1,142,"1","4","9",131.9,"1","0","0","0",19,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9773","1",1,143,"1",NA,NA,136.7,"1","0","0","1",18,"0",11.1,0.6,2.02,"Dropout",NA
"1","9070","1",1,135,"1","4",NA,129.8,"1","0","0","0",19,"0",9.4,-0.8,-3.12,"Graduate",1
"1","9773","1",1,160,"1","4",NA,146.5,"0","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9991","0",1,120,"1","9",NA,122.5,"1","0","0","0",29,"0",9.4,-0.8,-3.12,"Enrolled",1
"1","9556","1",19,133.1,"1","3",NA,117.8,"0","0","0","0",24,"0",13.9,-0.3,0.79,"Graduate",2
"1","9556","1",1,133.1,"1","9",NA,106,"1","0","0","0",19,"0",8.9,1.4,3.51,"Dropout",NA
"1","9556","1",1,133,"1","4","9",119,"0","0","0","0",19,"0",12.7,3.7,-1.7,"Enrolled",2
"1","9670","1",1,120,"1","4",NA,115.1,"0","0","0","0",19,"0",10.8,1.4,1.74,"Enrolled",1
"1","9254","1",1,106,"1","9",NA,116.9,"1","0","0","0",20,"0",11.1,0.6,2.02,"Graduate",NA
"1","9773","1",1,148,"1","9","9",141.7,"0","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9070","1",1,134,"1","3","3",127.7,"1","0","0","0",18,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9500","1",1,130,"1","9","5",122.1,"1","0","0","1",19,"0",12.4,0.5,1.79,"Graduate",1
"1","9085","1",1,150,"1","2","1",153.5,"1","0","0","0",19,"0",13.9,-0.3,0.79,"Dropout",NA
"1","171","1",1,141,"1","5",NA,141.4,"1","0","0","1",18,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9773","1",1,140,"1","9","6",135.8,"1","0","0","1",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9500","1",1,138,"1","2","2",127.5,"1","0","0","1",18,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9991","0",1,130,"1","9","9",151.6,"0","0","0","0",24,"0",16.2,0.3,-0.92,"Enrolled",NA
"1","9500","1",1,133.1,"1","5","6",121.4,"0","0","0","0",28,"0",13.9,-0.3,0.79,"Enrolled",NA
"1","9500","1",1,133,"1","4","4",100,"0","0","0","0",20,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9500","1",1,150,"1","9","9",131.5,"1","0","0","1",19,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9147","1",1,117,"1","9","9",109.3,"0","0","0","0",22,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9238","1",1,145,"1","6","5",127.9,"1","0","0","0",19,"0",12.7,3.7,-1.7,"Graduate",1
"1","9238","1",3,140,"1","9","9",140,"1","0","0","0",36,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9003","1",39,160,"1","9",NA,160,"0","0","0","1",19,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9238","1",1,125,"1","1","1",119.8,"0","0","0","0",18,"0",16.2,0.3,-0.92,"Graduate",NA
"4","9991","0",12,133.1,"1","9","9",153,"0","0","0","0",40,"0",7.6,2.6,0.32,"Dropout",NA
"1","9500","1",1,139,"1","9",NA,125,"1","0","0","1",19,"0",7.6,2.6,0.32,"Graduate",NA
"4","9500","1",1,130,"1","9","9",103.7,"0","0","0","0",38,"0",10.8,1.4,1.74,"Enrolled",1
"1","9085","1",3,120,"1",NA,NA,120,"0","0","0","0",32,"0",15.5,2.8,-4.06,"Dropout",2
"1","9853","1",1,160,"1","9","9",146,"1","0","0","0",19,"0",9.4,-0.8,-3.12,"Enrolled",1
"1","9070","1",1,120,"1","4","4",116.9,"1","0","0","0",19,"0",8.9,1.4,3.51,"Graduate",NA
"2","9147","1",1,130,"1","9","9",117.9,"0","0","0","0",35,"0",10.8,1.4,1.74,"Dropout",NA
"1","9147","1",1,124,"1","3","10",128.6,"1","0","0","0",20,"0",7.6,2.6,0.32,"Enrolled",1
"1","9853","1",1,150,"1","3","4",135,"0","0","0","0",29,"0",12.7,3.7,-1.7,"Graduate",2
"1","9991","0",1,140,"1","9","9",124.6,"0","0","0","0",29,"0",15.5,2.8,-4.06,"Enrolled",2
"1","9500","1",1,135,"1",NA,NA,124,"1","0","0","1",19,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9500","1",1,143,"1",NA,"9",129.5,"1","0","0","1",18,"0",10.8,1.4,1.74,"Graduate",NA
"2","8014","0",19,100,"1",NA,"10",111.3,"0","0","0","0",25,"0",7.6,2.6,0.32,"Graduate",NA
"4","8014","0",19,133.1,"1","9","9",95,"0","0","0","0",50,"0",8.9,1.4,3.51,"Dropout",NA
"2","9147","1",1,133.1,"1",NA,NA,131.8,"0","0","0","0",24,"0",7.6,2.6,0.32,"Dropout",NA
"1","9119","1",1,132,"1","5","3",119.1,"0","0","0","0",18,"0",9.4,-0.8,-3.12,"Dropout",2
"1","9085","1",1,131,"1",NA,NA,125.4,"1","0","0","0",20,"0",15.5,2.8,-4.06,"Graduate",1
"1","9003","1",1,147,"1","4","9",140.7,"1","0","0","1",20,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9991","0",1,141,"1","9","9",131.9,"0","0","0","0",21,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9238","1",1,160,"1","9","3",124,"0","0","1","0",28,"0",10.8,1.4,1.74,"Enrolled",2
"1","9254","1",1,135,"1","9",NA,139.2,"0","0","1","1",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,133,"1","9",NA,121.8,"0","0","1","1",18,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","171","1",1,142,"1","9","9",132.9,"0","0","1","0",22,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9003","1",39,130,"1","9","10",130,"0","0","1","0",25,"0",15.5,2.8,-4.06,"Dropout",NA
"2","9500","1",1,133.1,"1","9","9",130.1,"0","0","1","0",37,"0",11.1,0.6,2.02,"Dropout",NA
"1","9500","1",1,133.1,"1",NA,NA,124.5,"0","0","1","0",38,"0",11.1,0.6,2.02,"Dropout",NA
"2","9670","1",1,130,"1","9","9",162.3,"0","0","1","0",36,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9500","1",1,149,"1","9","9",137.8,"1","0","1","0",18,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9670","1",1,130,"1",NA,NA,119.5,"0","0","1","0",19,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9130","1",1,150,"1","4","10",110,"0","0","1","0",24,"0",9.4,-0.8,-3.12,"Dropout",2
"1","9238","1",1,106,"1","3","3",105,"0","0","1","0",20,"0",11.1,0.6,2.02,"Graduate",NA
"1","171","1",1,162,"1","9","9",142.8,"1","0","1","0",21,"0",12.7,3.7,-1.7,"Dropout",NA
"2","9991","0",1,120,"1","9","9",128.2,"1","0","1","0",32,"0",7.6,2.6,0.32,"Dropout",NA
"2","9991","0",19,133.1,"1",NA,NA,120,"0","0","1","0",39,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9119","1",3,130,"1","9","9",130,"0","0","1","0",33,"0",12.7,3.7,-1.7,"Dropout",2
"1","9670","1",1,128,"1","5",NA,121.7,"0","0","1","1",20,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9003","1",1,124,"1","9",NA,116,"0","0","1","0",19,"0",16.2,0.3,-0.92,"Graduate",NA
"2","9991","0",1,133.1,"1","5",NA,133.2,"0","0","1","0",43,"0",13.9,-0.3,0.79,"Dropout",2
"2","9991","0",1,114,"1",NA,NA,116.7,"0","0","1","0",49,"0",16.2,0.3,-0.92,"Dropout",2
"1","9773","1",1,140,"1","5",NA,126.4,"1","0","1","1",18,"0",12.7,3.7,-1.7,"Graduate",2
"1","9003","1",1,160,"1",NA,NA,140,"0","0","1","0",27,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9147","1",1,122,"1","9","9",120.3,"1","0","1","1",19,"0",8.9,1.4,3.51,"Dropout",1
"1","9070","1",1,140,"1","9","10",118,"0","0","1","1",45,"0",16.2,0.3,-0.92,"Dropout",2
"1","9670","1",1,160,"1","9","9",149.5,"1","0","1","0",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9003","1",39,130,"1","9","6",130,"0","0","1","1",21,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9670","1",1,141,"1","5","9",126.3,"0","0","1","1",18,"0",13.9,-0.3,0.79,"Graduate",2
"1","9147","1",1,127,"1","5",NA,116.2,"0","0","1","0",18,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9254","1",1,126,"1","5","1",126,"0","0","1","0",29,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9670","1",1,131,"1","4","9",122.3,"0","0","1","0",19,"0",9.4,-0.8,-3.12,"Graduate",NA
"1","9147","1",1,130,"1","9",NA,119.5,"1","0","1","1",18,"0",12.4,0.5,1.79,"Enrolled",1
"1","9070","1",39,130,"1","9","9",131.8,"0","0","1","1",22,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,140,"1","4","3",130.7,"1","0","1","1",18,"0",11.1,0.6,2.02,"Dropout",NA
"1","9130","1",39,140,"1","4",NA,140,"0","0","1","0",20,"0",13.9,-0.3,0.79,"Enrolled",2
"1","171","1",1,140,"1","1","1",129.5,"1","0","1","0",20,"0",10.8,1.4,1.74,"Dropout",NA
"4","9670","1",19,133.1,"1","9",NA,130,"0","0","1","1",29,"0",11.1,0.6,2.02,"Dropout",2
"1","9670","1",1,120,"1",NA,"4",114,"1","0","1","0",29,"0",7.6,2.6,0.32,"Dropout",NA
"1","9773","1",1,121,"1","4","5",121,"1","0","1","0",23,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","171","1",1,123,"1","2","9",116.4,"1","0","1","0",19,"0",10.8,1.4,1.74,"Dropout",NA
"1","9119","1",1,136,"1","9","9",121.7,"1","0","1","0",18,"0",7.6,2.6,0.32,"Dropout",1
"2","9254","1",1,136,"1",NA,NA,130,"1","0","1","0",22,"0",7.6,2.6,0.32,"Dropout",1
"1","9991","0",1,120,"1","9","9",120,"1","0","1","0",34,"0",10.8,1.4,1.74,"Dropout",NA
"1","9991","0",4,160,"1","2","1",125,"0","0","1","0",26,"0",13.9,-0.3,0.79,"Graduate",NA
"1","171","1",1,125,"1",NA,"9",134.1,"1","0","1","0",24,"0",11.1,0.6,2.02,"Dropout",NA
"1","9670","1",1,146,"1","9",NA,149.5,"1","0","1","1",17,"0",11.1,0.6,2.02,"Graduate",NA
"1","9670","1",1,117,"1","4","4",113.2,"0","0","1","0",21,"0",9.4,-0.8,-3.12,"Enrolled",2
"2","9991","0",1,150,"1","4","2",146,"0","0","1","0",34,"0",12.7,3.7,-1.7,"Enrolled",NA
"1","9003","1",39,140,"1","6",NA,140,"1","0","1","0",19,"0",12.4,0.5,1.79,"Graduate",1
"2","9003","1",1,111,"1","4","2",162.4,"0","0","1","0",49,"0",8.9,1.4,3.51,"Dropout",NA
"1","9500","1",1,120,"1","4","5",136.6,"0","0","1","0",23,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9119","1",1,111,"1","9",NA,111,"1","0","1","0",18,"0",12.4,0.5,1.79,"Dropout",NA
"1","9500","1",1,118,"1","4","10",115.7,"0","0","1","0",20,"0",13.9,-0.3,0.79,"Enrolled",NA
"1","9670","1",1,106,"1","2","3",105.7,"1","0","1","0",19,"0",8.9,1.4,3.51,"Graduate",1
"1","9003","1",39,120,"1","2","6",128.2,"1","0","1","0",24,"0",16.2,0.3,-0.92,"Enrolled",NA
"1","9147","1",1,151,"1","4",NA,137,"1","0","1","0",18,"0",8.9,1.4,3.51,"Graduate",NA
"2","9254","1",19,133.1,"1",NA,NA,120,"0","0","1","0",45,"0",9.4,-0.8,-3.12,"Dropout",2
"1","9991","0",1,120,"1",NA,NA,120.5,"1","0","1","0",30,"0",7.6,2.6,0.32,"Dropout",NA
"1","9991","0",39,120,"1","4","10",118.1,"0","0","1","0",28,"0",8.9,1.4,3.51,"Dropout",2
"1","9991","0",1,110,"1","9","9",139,"0","0","1","0",40,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9147","1",19,133.1,"1","4","10",116.3,"0","0","1","0",32,"0",10.8,1.4,1.74,"Dropout",NA
"1","9254","1",1,118,"1","5","5",120.5,"1","0","1","0",19,"0",7.6,2.6,0.32,"Dropout",NA
"1","9070","1",1,139,"1","3","9",134.9,"1","0","1","0",20,"0",16.2,0.3,-0.92,"Graduate",2
"1","9119","1",1,130,"1","4","2",123,"0","0","1","0",18,"0",9.4,-0.8,-3.12,"Dropout",2
"1","9670","1",1,132,"1","9","9",122.9,"0","0","1","0",20,"0",10.8,1.4,1.74,"Dropout",NA
"1","9991","0",1,100,"1","9","4",140,"0","0","1","0",39,"0",15.5,2.8,-4.06,"Enrolled",2
"1","9085","1",1,120,"1","4",NA,122.5,"0","0","1","0",19,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9991","0",12,133.1,"1","9","9",121.5,"0","0","1","0",38,"0",7.6,2.6,0.32,"Enrolled",NA
"1","9500","1",1,156,"1","4","9",132.3,"1","0","1","1",18,"0",7.6,2.6,0.32,"Graduate",NA
"1","9500","1",1,143,"1","9","6",131.5,"1","0","1","1",18,"0",13.9,-0.3,0.79,"Graduate",2
"2","9130","1",9,133.1,"1",NA,NA,128.2,"0","0","1","0",28,"0",7.6,2.6,0.32,"Dropout",NA
"1","9670","1",1,140,"1","9","9",148,"1","0","1","0",31,"0",12.7,3.7,-1.7,"Dropout",2
"1","9500","1",1,127,"1","3","9",121.5,"0","0","1","0",23,"0",7.6,2.6,0.32,"Graduate",2
"1","9500","1",1,135,"1",NA,NA,135.4,"1","0","1","0",21,"0",11.1,0.6,2.02,"Enrolled",NA
"1","9238","1",19,133.1,"1","9","9",139,"0","0","1","0",33,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9147","1",1,120,"1","5","3",113.4,"0","0","1","0",22,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9119","1",39,150,"1","9","9",150,"1","0","1","0",20,"0",12.4,0.5,1.79,"Dropout",NA
"1","9670","1",1,123,"1","3","3",122,"0","0","1","0",19,"0",8.9,1.4,3.51,"Enrolled",NA
"1","9085","1",39,150,"1","4","1",150,"1","0","1","0",20,"0",16.2,0.3,-0.92,"Graduate",2
"1","9254","1",12,133.1,"1","5",NA,119.3,"1","0","1","0",25,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9003","1",1,130,"1","9","4",140,"0","0","1","0",25,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9070","1",1,140,"1","2","10",125,"1","0","1","0",19,"0",9.4,-0.8,-3.12,"Enrolled",2
"1","9670","1",1,141,"1","2","4",140.7,"1","0","1","0",20,"0",7.6,2.6,0.32,"Graduate",1
"2","9500","1",19,133.1,"1","4","4",100,"0","0","1","0",33,"0",16.2,0.3,-0.92,"Enrolled",2
"1","9773","1",1,146,"1","5","5",146.7,"1","0","1","0",19,"0",7.6,2.6,0.32,"Graduate",1
"1","9130","1",19,133.1,"1",NA,NA,96,"0","0","1","0",31,"0",7.6,2.6,0.32,"Dropout",NA
"1","9119","1",39,160,"1","2","3",160,"0","0","1","0",24,"0",8.9,1.4,3.51,"Dropout",NA
"1","9119","1",39,130,"1","3","4",130,"0","0","1","0",23,"0",15.5,2.8,-4.06,"Dropout",NA
"2","9991","0",1,160,"1","1","2",130,"0","0","1","1",26,"0",9.4,-0.8,-3.12,"Dropout",2
"2","9070","1",2,140,"1","6","6",140,"1","0","1","0",38,"0",16.2,0.3,-0.92,"Graduate",NA
"1","9119","1",1,126,"1",NA,"3",116.6,"1","0","1","1",20,"0",8.9,1.4,3.51,"Graduate",NA
"1","9119","1",1,118,"1","9","9",120.5,"1","0","1","0",20,"0",12.4,0.5,1.79,"Graduate",NA
"1","9085","1",19,133.1,"1","2","5",103,"0","0","1","0",25,"0",10.8,1.4,1.74,"Dropout",NA
"1","9070","1",1,121,"1",NA,NA,111.9,"1","0","1","0",19,"0",8.9,1.4,3.51,"Graduate",1
"1","9119","1",1,148,"1","4","5",148.7,"0","0","1","0",18,"0",8.9,1.4,3.51,"Graduate",NA
"1","9991","0",12,133.1,"1","9","9",120,"0","0","1","0",28,"0",10.8,1.4,1.74,"Dropout",NA
"1","9119","1",1,140,"1","9","9",125.7,"1","0","1","0",18,"0",9.4,-0.8,-3.12,"Enrolled",2
"1","9254","1",1,132,"1","9","9",120.1,"1","0","1","1",20,"0",8.9,1.4,3.51,"Graduate",NA
"1","9130","1",1,140,"1","3","3",127.8,"0","0","1","0",18,"0",11.1,0.6,2.02,"Graduate",NA
"1","9147","1",1,112,"1","3","3",106.4,"1","0","1","0",19,"0",12.4,0.5,1.79,"Graduate",NA
"1","9500","1",1,100,"1","9","9",100,"0","0","1","0",24,"0",12.7,3.7,-1.7,"Dropout",NA
"1","9085","1",1,126,"1","5","5",123.9,"1","0","1","0",21,"0",10.8,1.4,1.74,"Dropout",NA
"1","9670","1",1,150,"1","4",NA,139.5,"0","0","1","1",20,"0",12.7,3.7,-1.7,"Graduate",NA
"1","9003","1",39,150,"1","9",NA,150,"1","0","1","0",21,"0",13.9,-0.3,0.79,"Graduate",2
"2","9556","1",1,144,"1",NA,NA,139.8,"0","0","1","0",24,"0",10.8,1.4,1.74,"Graduate",NA
"1","9991","0",1,133.1,"1","9","9",154.4,"0","0","1","0",27,"0",10.8,1.4,1.74,"Dropout",2
"1","9147","1",1,120,"1","9","9",115.5,"1","0","1","0",19,"0",8.9,1.4,3.51,"Enrolled",1
"1","8014","0",1,133.1,"1","4",NA,119,"0","0","1","0",39,"0",8.9,1.4,3.51,"Graduate",NA
"1","33","1",1,133.1,"1","9","9",96.1,"0","0","1","0",25,"0",12.4,0.5,1.79,"Dropout",NA
"1","171","1",3,130,"1","9","2",130,"0","0","1","0",18,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9070","1",1,133,"1","9","2",128.8,"0","0","1","0",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9773","1",1,124,"1","9",NA,126.8,"0","0","1","1",21,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9991","0",40,130,"1","4","2",130,"0","0","1","0",27,"0",8.9,1.4,3.51,"Dropout",NA
"1","9147","1",1,124,"1","5","3",116.7,"1","0","1","0",19,"0",7.6,2.6,0.32,"Enrolled",NA
"1","9500","1",1,132,"1","2",NA,125.5,"1","0","1","0",18,"0",10.8,1.4,1.74,"Enrolled",NA
"1","9670","1",3,110,"1","3","3",110,"1","0","1","0",27,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9773","1",1,127,"1",NA,"3",133.7,"1","0","1","0",18,"0",12.7,3.7,-1.7,"Dropout",1
"1","9130","1",1,130,"1","9","1",117.6,"0","0","1","0",19,"0",9.4,-0.8,-3.12,"Enrolled",NA
"1","9003","1",39,140,"1","9","10",140,"0","0","1","0",19,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9003","1",39,150,"1","1","1",150,"0","0","1","0",22,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9238","1",1,133,"1","4","5",133.7,"1","0","0","0",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9773","1",1,109,"1","9","3",137,"1","0","0","1",18,"0",10.8,1.4,1.74,"Graduate",NA
"1","9147","1",1,133.1,"1","2","1",128.2,"0","0","0","0",23,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","171","1",1,133,"1","9","5",129.2,"1","0","1","0",20,"0",9.4,-0.8,-3.12,"Dropout",NA
"1","9773","1",1,134,"1","3","3",129.5,"1","0","1","0",18,"0",16.2,0.3,-0.92,"Graduate",2
"1","9773","1",1,125,"1","9",NA,129.6,"1","0","1","0",18,"0",12.4,0.5,1.79,"Graduate",NA
"1","9119","1",1,135,"1",NA,NA,121.7,"1","0","1","0",18,"0",8.9,1.4,3.51,"Enrolled",NA
"1","9773","1",1,132,"1","9","9",141.8,"1","0","1","0",20,"0",12.7,3.7,-1.7,"Graduate",2
"1","9773","1",1,135,"1","2","4",129.8,"1","0","1","0",20,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9070","1",39,100,"1","4","4",106,"0","0","1","0",21,"0",12.4,0.5,1.79,"Dropout",2
"1","171","1",1,144,"1","9","4",121.6,"0","0","1","0",22,"0",13.9,-0.3,0.79,"Enrolled",2
"1","9119","1",1,125,"1","5","4",121.5,"1","0","1","0",20,"0",11.1,0.6,2.02,"Dropout",NA
"1","171","1",1,133.1,"1","9","9",117,"0","0","1","0",19,"0",15.5,2.8,-4.06,"Enrolled",NA
"1","9119","1",39,130,"1","9","5",130,"1","0","1","0",19,"0",12.4,0.5,1.79,"Enrolled",NA
"1","9670","1",1,117,"1","4","4",117.7,"1","0","1","0",20,"0",8.9,1.4,3.51,"Graduate",NA
"1","9085","1",39,140,"1","5",NA,140,"1","0","1","0",19,"0",12.4,0.5,1.79,"Dropout",1
"1","9119","1",1,132,"1","3","3",133.1,"1","0","1","0",19,"0",11.1,0.6,2.02,"Dropout",NA
"1","9119","1",1,133.1,"41","2","2",100,"0","0","1","0",24,"1",8.9,1.4,3.51,"Enrolled",2
"1","9670","1",1,132,"1","5","4",119.1,"0","0","1","0",18,"0",10.8,1.4,1.74,"Dropout",NA
"1","9119","1",1,148,"1","9",NA,129.8,"0","0","1","1",18,"0",8.9,1.4,3.51,"Enrolled",2
"1","9238","1",1,133,"1","9",NA,131.3,"1","0","0","0",18,"0",8.9,1.4,3.51,"Dropout",NA
"1","9773","1",1,143,"1",NA,NA,136.7,"1","0","0","0",18,"0",8.9,1.4,3.51,"Graduate",1
"1","9238","1",1,143,"1","9","9",126.2,"1","0","0","1",21,"0",12.4,0.5,1.79,"Graduate",NA
"1","9085","1",1,133.1,"41","9","9",109.6,"0","0","0","0",18,"1",11.1,0.6,2.02,"Dropout",NA
"1","9500","1",1,141,"1","3","3",131.9,"1","0","0","1",18,"0",11.1,0.6,2.02,"Graduate",NA
"1","9238","1",1,140,"1","9","9",140.7,"1","0","0","1",18,"0",10.8,1.4,1.74,"Graduate",1
"1","8014","0",1,134,"1","2","4",120.7,"1","0","0","0",23,"0",13.9,-0.3,0.79,"Dropout",NA
"1","9147","1",1,118,"1","2","4",113.8,"1","0","0","0",21,"0",8.9,1.4,3.51,"Graduate",1
"1","9238","1",1,135,"1",NA,"5",121,"0","0","0","0",20,"0",9.4,-0.8,-3.12,"Enrolled",2
"1","8014","0",1,119,"1",NA,NA,112.4,"1","0","0","0",26,"0",7.6,2.6,0.32,"Dropout",1
"1","9773","1",1,145,"1","4","4",131,"1","0","0","1",18,"0",7.6,2.6,0.32,"Enrolled",NA
"1","171","1",1,143,"1","9","9",142.7,"1","0","0","0",18,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9670","1",1,123,"1","9",NA,125.5,"0","0","0","1",19,"0",8.9,1.4,3.51,"Graduate",NA
"1","9500","1",1,108,"1","9","3",107.8,"1","0","0","1",20,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9773","1",1,117,"1",NA,NA,110.4,"1","0","0","0",19,"0",16.2,0.3,-0.92,"Dropout",NA
"1","9238","1",39,140,"1",NA,NA,136.1,"1","0","0","0",21,"0",12.4,0.5,1.79,"Enrolled",1
"1","9254","1",1,170,"1","4","6",138.3,"0","0","0","0",33,"0",10.8,1.4,1.74,"Graduate",NA
"1","9085","1",1,157,"1","4","6",142.3,"0","0","0","0",18,"0",7.6,2.6,0.32,"Graduate",NA
"1","9500","1",6,141,"1","9","4",145,"0","0","0","0",21,"0",7.6,2.6,0.32,"Graduate",NA
"1","9773","1",1,125,"1","2","3",125.7,"1","0","0","0",19,"0",8.9,1.4,3.51,"Graduate",1
"4","9853","1",19,133.1,"1","9","9",108,"0","0","0","0",33,"0",8.9,1.4,3.51,"Enrolled",NA
"2","9500","1",1,143,"1","5","5",128.7,"1","0","0","0",18,"0",15.5,2.8,-4.06,"Graduate",NA
"1","9670","1",1,142,"1","4","4",128,"0","0","0","1",18,"0",11.1,0.6,2.02,"Graduate",NA
"1","9773","1",1,150,"1","4","4",146.5,"1","0","0","1",20,"0",11.1,0.6,2.02,"Graduate",NA
"1","9254","1",1,112,"1","6","6",106.1,"1","0","0","0",20,"0",11.1,0.6,2.02,"Dropout",NA
"1","8014","0",1,133.1,"1","1","1",118,"0","0","0","1",20,"0",10.8,1.4,1.74,"Graduate",NA
"1","9085","1",1,125,"1","4","9",117,"1","0","0","1",19,"0",10.8,1.4,1.74,"Graduate",NA
"1","9238","1",1,121,"1",NA,NA,115.4,"1","0","0","1",19,"0",13.9,-0.3,0.79,"Graduate",NA
"1","9238","1",1,133.1,"1","2","3",117,"1","0","0","0",21,"0",11.1,0.6,2.02,"Graduate",NA
